crop,x1,y1,x2,y2,conf,match_pct,ignored
frame_000291_fish_03.png,643,302,711,369,0.8682,92.88,0
frame_000291_fish_04.png,565,435,593,508,0.5236,95.12,0
frame_000292_fish_00.png,813,635,886,719,0.8925,83.24,0
frame_000292_fish_01.png,1086,467,1142,503,0.8817,76.79,0
frame_000292_fish_02.png,661,356,736,387,0.8661,89.72,0
frame_000292_fish_03.png,1033,401,1058,490,0.8542,85.29,0
frame_000292_fish_04.png,614,179,661,274,0.7685,90.72,0
frame_000292_fish_05.png,565,436,592,508,0.5618,95.34,0
frame_000293_fish_00.png,685,342,747,421,0.8955,92.14,0
frame_000293_fish_01.png,601,177,681,237,0.8903,86.69,0
frame_000293_fish_02.png,862,94,913,133,0.7480,86.45,0
frame_000293_fish_03.png,566,436,592,508,0.5917,95.45,0
frame_000294_fish_00.png,1012,776,1062,857,0.9000,89.32,0
frame_000294_fish_01.png,1052,533,1115,565,0.8914,76.61,0
frame_000294_fish_02.png,578,166,636,229,0.8211,88.64,0
frame_000294_fish_03.png,711,378,787,414,0.8056,90.86,0
frame_000294_fish_04.png,565,435,592,508,0.3472,95.61,0
frame_000295_fish_00.png,1086,551,1142,584,0.8873,78.25,0
frame_000295_fish_01.png,969,803,1056,841,0.8760,83.94,0
frame_000295_fish_02.png,759,401,829,442,0.8714,94.14,0
frame_000295_fish_03.png,920,774,974,829,0.4851,89.00,0
frame_000296_fish_00.png,1110,575,1166,608,0.8853,77.63,0
frame_000296_fish_01.png,946,768,997,812,0.8797,89.03,0
frame_000296_fish_02.png,806,402,835,473,0.8659,94.46,0
frame_000297_fish_00.png,945,763,988,819,0.8957,82.04,0
frame_000297_fish_01.png,1161,562,1193,597,0.8739,79.14,0
frame_000297_fish_02.png,817,409,838,478,0.8452,92.61,0
frame_000297_fish_03.png,591,253,633,285,0.8100,86.83,0
frame_000297_fish_04.png,565,439,592,508,0.3542,95.70,0
frame_000298_fish_00.png,1092,556,1161,597,0.9028,78.21,0
frame_000298_fish_01.png,955,784,1007,873,0.8845,90.07,0
frame_000298_fish_02.png,827,440,867,476,0.8841,88.39,0
frame_000298_fish_03.png,610,294,673,345,0.8576,88.04,0
frame_000298_fish_04.png,867,59,915,164,0.6609,90.29,0
frame_000298_fish_05.png,741,804,819,862,0.5481,92.77,0
frame_000298_fish_06.png,566,438,592,509,0.4039,95.69,0
frame_000299_fish_00.png,633,332,733,412,0.9121,89.53,0
frame_000299_fish_01.png,1051,549,1118,614,0.9117,81.66,0
frame_000299_fish_02.png,856,455,916,546,0.8840,85.92,0
frame_000299_fish_03.png,967,816,1040,859,0.8740,88.11,0
frame_000299_fish_04.png,565,437,592,508,0.7051,95.89,0
frame_000300_fish_00.png,881,543,954,612,0.9068,92.90,0
frame_000300_fish_01.png,745,430,792,522,0.8967,88.50,0
frame_000300_fish_02.png,1030,852,1065,926,0.8669,94.88,0
frame_000300_fish_03.png,1040,570,1067,622,0.8490,84.90,0
frame_000300_fish_04.png,565,438,591,509,0.2609,95.88,0
frame_000301_fish_00.png,1047,582,1090,627,0.8927,83.19,0
frame_000301_fish_01.png,1051,878,1097,914,0.8640,95.23,0
frame_000301_fish_02.png,772,604,864,645,0.8566,86.49,0
frame_000301_fish_03.png,750,627,790,693,0.7519,84.90,0
frame_000301_fish_04.png,750,607,835,693,0.4006,89.22,0
frame_000301_fish_05.png,565,438,591,509,0.3398,95.49,0
frame_000302_fish_00.png,688,613,776,668,0.9045,90.89,0
frame_000302_fish_01.png,665,719,734,792,0.8904,82.71,0
frame_000302_fish_02.png,1054,592,1125,635,0.8886,82.45,0
frame_000302_fish_03.png,640,726,673,789,0.7618,83.73,0
frame_000302_fish_04.png,1065,834,1095,868,0.6518,89.27,0
frame_000302_fish_05.png,858,111,903,149,0.2736,87.06,0
frame_000303_fish_00.png,573,778,671,839,0.8874,82.84,0
frame_000303_fish_01.png,1086,582,1116,626,0.8717,82.75,0
frame_000303_fish_02.png,665,702,711,752,0.8176,84.39,0
frame_000303_fish_03.png,684,615,715,680,0.7136,82.87,0
frame_000303_fish_04.png,685,615,738,681,0.6745,88.71,0
frame_000303_fish_05.png,565,438,591,509,0.3974,95.57,0
frame_000304_fish_00.png,1069,594,1111,631,0.8768,84.64,0
frame_000304_fish_01.png,696,529,757,608,0.8696,91.49,0
frame_000304_fish_02.png,550,829,616,866,0.8643,91.00,0
frame_000304_fish_03.png,638,761,718,829,0.8505,92.77,0
frame_000304_fish_04.png,565,436,591,509,0.4202,95.51,0
frame_000305_fish_00.png,727,498,777,593,0.8927,84.93,0
frame_000305_fish_01.png,555,805,636,871,0.8857,92.19,0
frame_000305_fish_02.png,565,437,591,509,0.4892,95.53,0
frame_000306_fish_00.png,1013,627,1076,656,0.8874,80.09,0
frame_000306_fish_01.png,753,478,792,575,0.8800,86.79,0
frame_000306_fish_02.png,681,827,740,862,0.8747,88.37,0
frame_000306_fish_03.png,863,118,927,192,0.7928,93.81,0
frame_000306_fish_04.png,565,437,591,509,0.4825,95.62,0
frame_000307_fish_00.png,1059,631,1131,664,0.9043,78.20,0
frame_000307_fish_01.png,769,782,792,836,0.8907,81.19,0
frame_000307_fish_02.png,1053,822,1103,855,0.8801,85.86,0
frame_000307_fish_03.png,764,480,802,529,0.8607,90.83,0
frame_000307_fish_04.png,643,782,708,833,0.6817,91.02,0
frame_000307_fish_05.png,565,435,591,509,0.5463,95.58,0
frame_000308_fish_00.png,777,468,809,531,0.8951,93.45,0
frame_000308_fish_01.png,732,685,788,783,0.8846,82.39,0
frame_000308_fish_02.png,1097,646,1156,683,0.8819,80.27,0
frame_000308_fish_03.png,1061,810,1101,845,0.8739,86.89,0
frame_000308_fish_04.png,565,437,591,508,0.3114,95.50,0
frame_000309_fish_00.png,697,594,746,687,0.9072,77.97,0
frame_000309_fish_01.png,1128,622,1148,682,0.8742,79.50,0
frame_000309_fish_02.png,1085,759,1109,808,0.8673,84.19,0
frame_000309_fish_03.png,565,436,592,508,0.4248,95.50,0
frame_000310_fish_00.png,1087,562,1124,626,0.9081,83.93,0
frame_000310_fish_01.png,1069,665,1106,728,0.9016,79.64,0
frame_000310_fish_02.png,664,493,725,597,0.8941,82.83,0
frame_000310_fish_03.png,766,460,820,547,0.8891,91.73,0
frame_000310_fish_04.png,599,104,745,161,0.5660,83.94,0
frame_000310_fish_05.png,565,436,591,509,0.3500,95.60,0
frame_000311_fish_00.png,1037,497,1089,565,0.9106,82.35,0
frame_000311_fish_01.png,1037,579,1090,660,0.9039,92.43,0
frame_000311_fish_02.png,638,409,684,520,0.8936,83.68,0
frame_000311_fish_03.png,755,536,790,612,0.8804,76.95,0
frame_000311_fish_04.png,672,132,800,193,0.7561,83.01,0
frame_000311_fish_05.png,565,437,592,509,0.6906,95.77,0
frame_000312_fish_00.png,738,543,774,609,0.8926,79.72,0
frame_000312_fish_01.png,791,677,835,768,0.8880,86.71,0
frame_000312_fish_02.png,715,151,846,216,0.8854,84.85,0
frame_000312_fish_03.png,610,320,655,431,0.8841,86.35,0
frame_000312_fish_04.png,1014,468,1075,585,0.7784,86.49,0
frame_000312_fish_05.png,1014,468,1072,537,0.7782,80.67,0
frame_000312_fish_06.png,565,436,591,508,0.6505,95.64,0
frame_000313_fish_00.png,727,468,784,522,0.9070,86.43,0
frame_000313_fish_01.png,1077,512,1125,584,0.8975,92.65,0
frame_000313_fish_02.png,863,482,911,582,0.8952,89.83,0
frame_000313_fish_03.png,961,476,1049,513,0.8825,75.18,0
frame_000313_fish_04.png,760,137,888,222,0.8168,87.26,0
frame_000313_fish_05.png,564,438,591,508,0.4311,95.80,0
frame_000314_fish_00.png,894,533,973,564,0.8991,73.29,0
frame_000314_fish_01.png,936,334,979,415,0.8934,87.49,0
frame_000314_fish_02.png,1110,501,1142,591,0.8882,88.63,0
frame_000314_fish_03.png,750,427,832,471,0.8522,93.85,0
frame_000314_fish_04.png,811,106,934,198,0.8505,87.24,0
frame_000314_fish_05.png,572,192,628,287,0.8221,94.95,0
frame_000314_fish_06.png,564,437,591,508,0.4598,95.82,0
frame_000315_fish_00.png,760,579,835,621,0.9094,78.83,0
frame_000315_fish_01.png,1123,519,1177,581,0.9002,83.99,0
frame_000315_fish_02.png,945,303,1023,367,0.8924,90.46,0
frame_000315_fish_03.png,767,396,842,437,0.8902,94.52,0
frame_000315_fish_04.png,584,173,631,277,0.7562,93.53,0
frame_000315_fish_05.png,838,92,956,158,0.6930,82.85,0
frame_000315_fish_06.png,565,437,591,508,0.4583,95.66,0
frame_000316_fish_00.png,1165,588,1224,665,0.8970,89.88,0
frame_000316_fish_01.png,643,603,704,633,0.8933,73.38,0
frame_000316_fish_02.png,575,162,641,211,0.8925,85.11,0
frame_000316_fish_03.png,804,377,838,444,0.8711,89.70,0
frame_000316_fish_04.png,564,437,592,508,0.5542,95.70,0
frame_000317_fish_00.png,561,163,644,205,0.8795,83.49,0
frame_000317_fish_01.png,732,392,810,437,0.8753,93.84,0
frame_000317_fish_02.png,588,565,632,651,0.8724,80.33,0
frame_000317_fish_03.png,1260,681,1355,721,0.8645,81.17,0
frame_000317_fish_04.png,564,437,591,507,0.3643,95.88,0
frame_000318_fish_00.png,1338,696,1386,756,0.8876,90.58,0
frame_000318_fish_01.png,588,561,622,648,0.8825,73.20,0
frame_000318_fish_02.png,687,361,747,411,0.8618,92.93,0
frame_000318_fish_03.png,567,166,644,204,0.8485,86.82,0
frame_000318_fish_04.png,565,437,591,508,0.5207,95.58,0
frame_000319_fish_00.png,663,299,708,397,0.8959,88.82,0
frame_000319_fish_01.png,1350,695,1380,762,0.8843,88.06,0
frame_000319_fish_02.png,601,570,632,666,0.8825,76.04,0
frame_000319_fish_03.png,578,167,673,203,0.8664,83.37,0
frame_000319_fish_04.png,565,437,591,509,0.5477,95.82,0
frame_000320_fish_00.png,608,163,691,205,0.8613,87.81,0
frame_000320_fish_01.png,597,620,627,672,0.8514,87.10,0
frame_000320_fish_02.png,1356,688,1382,764,0.8253,91.16,0
frame_000320_fish_03.png,565,438,591,509,0.3344,95.61,0
frame_000321_fish_00.png,1352,701,1391,756,0.8875,91.34,0
frame_000321_fish_01.png,586,661,650,707,0.8804,81.51,0
frame_000321_fish_02.png,623,162,663,228,0.7397,86.01,0
frame_000321_fish_03.png,565,436,591,508,0.3473,95.68,0
frame_000322_fish_00.png,631,700,692,756,0.9012,78.62,0
frame_000322_fish_01.png,1338,728,1377,781,0.8990,86.26,0
frame_000322_fish_02.png,979,305,1036,391,0.8511,90.87,0
frame_000322_fish_03.png,588,148,644,278,0.7348,92.93,0
frame_000322_fish_04.png,565,437,591,509,0.2745,95.61,0
frame_000323_fish_00.png,660,740,732,798,0.8932,81.41,0
frame_000323_fish_01.png,1319,739,1365,802,0.8741,90.24,0
frame_000323_fish_02.png,597,148,650,212,0.8311,87.25,0
frame_000323_fish_03.png,1039,360,1093,389,0.5249,86.42,0
frame_000323_fish_04.png,565,437,591,509,0.2967,95.79,0
frame_000324_fish_00.png,704,769,778,821,0.9013,80.89,0
frame_000324_fish_01.png,1078,293,1136,354,0.9004,89.31,0
frame_000324_fish_02.png,1318,733,1354,811,0.8726,91.41,0
frame_000324_fish_03.png,590,158,651,206,0.8388,90.87,0
frame_000324_fish_04.png,564,437,591,508,0.3211,95.73,0
frame_000325_fish_00.png,747,791,830,820,0.8932,72.40,0
frame_000325_fish_01.png,1129,266,1171,330,0.8809,80.83,0
frame_000325_fish_02.png,1307,717,1335,799,0.8674,89.93,0
frame_000325_fish_03.png,565,437,591,508,0.3565,95.75,0
frame_000326_fish_00.png,782,787,859,822,0.9097,77.72,0
frame_000326_fish_01.png,1305,707,1329,783,0.8594,88.60,0
frame_000326_fish_02.png,1131,283,1182,348,0.7455,85.50,0
frame_000326_fish_03.png,564,436,591,508,0.2866,95.79,0
frame_000327_fish_00.png,813,755,875,821,0.9090,82.46,0
frame_000327_fish_01.png,1233,654,1306,729,0.9038,92.05,0
frame_000327_fish_02.png,1107,289,1169,328,0.8310,81.71,0
frame_000327_fish_03.png,722,284,746,345,0.6920,84.37,0
frame_000327_fish_04.png,564,437,591,508,0.3694,95.82,0
frame_000328_fish_00.png,838,726,882,789,0.9082,82.02,0
frame_000328_fish_01.png,1210,597,1230,690,0.8475,83.83,0
frame_000328_fish_02.png,1139,273,1189,360,0.8443,90.15,0
frame_000328_fish_03.png,721,270,751,348,0.4465,88.45,0
frame_000328_fish_04.png,564,436,591,508,0.3010,95.89,0
frame_000329_fish_00.png,853,711,886,782,0.8969,83.84,0
frame_000329_fish_01.png,1168,315,1208,424,0.8834,90.07,0
frame_000329_fish_02.png,1210,599,1232,688,0.8723,83.54,0
frame_000329_fish_03.png,564,437,591,507,0.4032,95.77,0
frame_000330_fish_00.png,859,704,887,750,0.9040,84.83,0
frame_000330_fish_01.png,1209,616,1231,706,0.8774,80.78,0
frame_000330_fish_02.png,1214,393,1257,500,0.8751,90.70,0
frame_000330_fish_03.png,749,320,778,377,0.8127,89.67,0
frame_000330_fish_04.png,564,437,591,507,0.3667,95.88,0
frame_000331_fish_00.png,861,693,892,728,0.9044,80.49,0
frame_000331_fish_01.png,1190,462,1258,551,0.9021,91.49,0
frame_000331_fish_02.png,1198,623,1249,712,0.8939,86.31,0
frame_000331_fish_03.png,766,353,808,405,0.8698,93.54,0
frame_000331_fish_04.png,628,164,674,203,0.2988,90.88,0
frame_000331_fish_05.png,565,437,591,509,0.2889,95.64,0
frame_000332_fish_00.png,1196,613,1229,705,0.8969,81.56,0
frame_000332_fish_01.png,859,680,917,712,0.8908,72.57,0
frame_000332_fish_02.png,1184,390,1215,498,0.8586,85.54,0
frame_000332_fish_03.png,768,386,809,435,0.7668,93.24,0
frame_000332_fish_04.png,608,176,667,211,0.7056,88.33,0
frame_000332_fish_05.png,565,436,591,508,0.3521,95.58,0
frame_000333_fish_00.png,863,682,938,726,0.8987,78.33,0
frame_000333_fish_01.png,765,416,813,477,0.8712,94.15,0
frame_000333_fish_02.png,1198,630,1222,700,0.8489,85.34,0
frame_000333_fish_03.png,585,177,642,218,0.8265,86.94,0
frame_000333_fish_04.png,1197,375,1221,449,0.8242,85.03,0
frame_000334_fish_00.png,869,706,942,756,0.9014,81.43,0
frame_000334_fish_01.png,1119,263,1181,342,0.8981,74.99,0
frame_000334_fish_02.png,1209,647,1254,689,0.8968,76.20,0
frame_000334_fish_03.png,1172,386,1230,424,0.8663,77.73,0
frame_000334_fish_04.png,774,412,808,485,0.8644,95.08,0
frame_000334_fish_05.png,574,181,612,214,0.4048,87.31,0
frame_000334_fish_06.png,565,436,591,508,0.3720,95.82,0
frame_000335_fish_00.png,1218,679,1257,716,0.8959,74.62,0
frame_000335_fish_01.png,873,727,953,757,0.8899,72.45,0
frame_000335_fish_02.png,774,396,873,451,0.8772,88.65,0
frame_000335_fish_03.png,564,436,592,507,0.3781,95.62,0
frame_000336_fish_00.png,886,720,953,759,0.9055,78.65,0
frame_000336_fish_01.png,1181,663,1230,740,0.9053,86.57,0
frame_000336_fish_02.png,868,372,934,425,0.8701,80.19,0
frame_000336_fish_03.png,564,434,591,508,0.3879,95.69,0
frame_000337_fish_00.png,1136,627,1199,708,0.9086,88.04,0
frame_000337_fish_01.png,907,695,936,741,0.8832,79.81,0
frame_000337_fish_02.png,897,346,929,386,0.2770,83.13,0
frame_000337_fish_03.png,564,435,591,508,0.2649,95.75,0
frame_000338_fish_00.png,871,670,914,706,0.9021,74.98,0
frame_000338_fish_01.png,1105,589,1150,669,0.8937,89.66,0
frame_000338_fish_02.png,1103,291,1172,376,0.8829,81.45,0
frame_000338_fish_03.png,855,323,928,364,0.8739,77.79,0
frame_000338_fish_04.png,1215,247,1270,287,0.8046,85.95,0
frame_000339_fish_00.png,867,689,906,736,0.9018,77.06,0
frame_000339_fish_01.png,803,324,878,386,0.8860,91.70,0
frame_000339_fish_02.png,558,338,624,426,0.8799,87.54,0
frame_000339_fish_03.png,1115,570,1143,653,0.8711,88.12,0
frame_000339_fish_04.png,1158,329,1203,376,0.8663,85.73,0
frame_000339_fish_05.png,565,436,592,509,0.8010,95.85,0
frame_000340_fish_00.png,871,738,937,771,0.9030,74.62,0
frame_000340_fish_01.png,1132,557,1192,633,0.9027,90.95,0
frame_000340_fish_02.png,565,438,591,509,0.7784,95.42,0
frame_000340_fish_03.png,588,454,661,571,0.7729,87.44,0
frame_000340_fish_04.png,792,347,825,383,0.7674,90.24,0
frame_000340_fish_05.png,1197,180,1247,304,0.5736,83.33,0
frame_000341_fish_00.png,906,768,990,798,0.9048,73.11,0
frame_000341_fish_01.png,653,609,739,694,0.9012,84.01,0
frame_000341_fish_02.png,814,351,875,395,0.8808,84.27,0
frame_000341_fish_03.png,1186,569,1222,620,0.8172,85.68,0
frame_000341_fish_04.png,565,436,591,509,0.2796,95.62,0
frame_000342_fish_00.png,978,802,1060,834,0.8964,81.17,0
frame_000342_fish_01.png,1193,593,1242,627,0.8927,77.27,0
frame_000342_fish_02.png,736,719,842,774,0.8893,78.80,0
frame_000342_fish_03.png,852,375,949,417,0.8736,79.68,0
frame_000342_fish_04.png,564,436,591,509,0.3162,95.87,0
frame_000342_fish_05.png,678,100,750,132,0.2514,92.27,0
frame_000343_fish_00.png,979,368,1063,414,0.8841,82.74,0
frame_000343_fish_01.png,1201,618,1253,651,0.8839,79.04,0
frame_000343_fish_02.png,1034,832,1117,863,0.8834,74.57,0
frame_000343_fish_03.png,853,794,962,850,0.8817,78.14,0
frame_000343_fish_04.png,564,436,591,508,0.3909,95.75,0
frame_000344_fish_00.png,1197,635,1263,673,0.9011,81.40,0
frame_000344_fish_01.png,1072,316,1140,363,0.8760,79.90,0
frame_000344_fish_02.png,1002,861,1102,899,0.8552,76.34,0
frame_000344_fish_03.png,1001,859,1159,899,0.8472,75.82,0
frame_000344_fish_04.png,1076,858,1161,898,0.7385,73.18,0
frame_000344_fish_05.png,565,436,591,508,0.5544,95.62,0
frame_000345_fish_00.png,1210,659,1260,692,0.8859,79.05,0
frame_000345_fish_01.png,1034,302,1136,355,0.8844,82.93,0
frame_000345_fish_02.png,1149,860,1261,896,0.8105,72.56,0
frame_000345_fish_03.png,1146,819,1214,895,0.6668,85.34,0
frame_000345_fish_04.png,564,436,591,508,0.4220,95.72,0
frame_000345_fish_05.png,1146,820,1256,896,0.4157,84.19,0
frame_000346_fish_00.png,1166,811,1228,846,0.9244,76.13,0
frame_000346_fish_01.png,1229,679,1282,713,0.9029,76.98,0
frame_000346_fish_02.png,1295,853,1372,893,0.8891,84.38,0
frame_000346_fish_03.png,867,327,957,379,0.8839,82.39,0
frame_000346_fish_04.png,564,436,591,508,0.4339,95.75,0
frame_000347_fish_00.png,1116,830,1195,862,0.8980,75.27,0
frame_000347_fish_01.png,789,340,881,404,0.8948,88.51,0
frame_000347_fish_02.png,1333,841,1399,878,0.8835,80.84,0
frame_000347_fish_03.png,1255,685,1285,734,0.8795,82.49,0
frame_000347_fish_04.png,565,436,591,509,0.3791,95.53,0
frame_000347_fish_05.png,1032,276,1096,336,0.2689,81.92,0
frame_000347_fish_06.png,627,91,687,135,0.2681,87.18,0
frame_000348_fish_00.png,1188,703,1257,753,0.9031,79.01,0
frame_000348_fish_01.png,1060,853,1138,886,0.8822,85.21,0
frame_000348_fish_02.png,1195,825,1301,864,0.8803,78.01,0
frame_000348_fish_03.png,1030,305,1112,346,0.8459,82.46,0
frame_000348_fish_04.png,637,97,718,135,0.8272,88.88,0
frame_000348_fish_05.png,791,340,819,384,0.7920,90.99,0
frame_000348_fish_06.png,564,435,591,509,0.5256,95.43,0
frame_000349_fish_00.png,1079,821,1159,875,0.9032,89.76,0
frame_000349_fish_01.png,1098,727,1180,769,0.8846,80.09,0
frame_000349_fish_02.png,978,868,1054,899,0.8669,91.68,0
frame_000349_fish_03.png,810,312,836,389,0.8009,90.15,0
frame_000349_fish_04.png,564,436,591,509,0.6538,95.45,0
frame_000350_fish_00.png,1018,715,1093,750,0.9009,86.04,0
frame_000350_fish_01.png,791,332,868,401,0.8973,88.47,0
frame_000350_fish_02.png,1001,860,1081,894,0.8924,90.57,0
frame_000350_fish_03.png,922,866,982,903,0.8061,94.26,0
frame_000350_fish_04.png,564,436,591,509,0.6027,95.51,0
frame_000351_fish_00.png,926,708,992,765,0.9024,87.01,0
frame_000351_fish_01.png,766,360,847,422,0.8952,91.20,0
frame_000351_fish_02.png,839,842,903,877,0.8677,91.49,0
frame_000351_fish_03.png,925,826,1011,873,0.8485,90.48,0
frame_000351_fish_04.png,565,435,592,509,0.6199,95.30,0
frame_000352_fish_00.png,771,822,815,858,0.8737,89.99,0
frame_000352_fish_01.png,807,792,892,825,0.8697,86.96,0
frame_000352_fish_02.png,577,110,673,153,0.8668,83.25,0
frame_000352_fish_03.png,564,435,592,508,0.3984,95.27,0
frame_000353_fish_00.png,726,814,795,855,0.8930,89.64,0
frame_000353_fish_01.png,751,379,801,420,0.8748,81.50,0
frame_000353_fish_02.png,565,436,592,509,0.5229,95.44,0
frame_000354_fish_00.png,680,811,754,863,0.9027,90.95,0
frame_000354_fish_01.png,745,377,813,420,0.8648,82.08,0
frame_000354_fish_02.png,586,106,669,148,0.8647,86.90,0
frame_000354_fish_03.png,974,838,1048,879,0.8326,86.03,0
frame_000354_fish_04.png,564,435,592,508,0.5368,95.50,0
frame_000355_fish_00.png,633,749,704,806,0.8850,90.27,0
frame_000355_fish_01.png,744,374,828,418,0.8683,80.96,0
frame_000355_fish_02.png,564,436,592,508,0.5649,95.49,0
frame_000356_fish_00.png,607,700,667,759,0.9033,87.71,0
frame_000356_fish_01.png,754,355,838,418,0.8967,87.67,0
frame_000356_fish_02.png,564,435,592,508,0.6371,95.41,0
frame_000357_fish_00.png,583,685,654,719,0.8990,81.79,0
frame_000357_fish_01.png,766,343,834,404,0.8922,90.56,0
frame_000357_fish_02.png,742,861,776,888,0.7128,91.58,0
frame_000357_fish_03.png,564,435,592,508,0.6778,95.49,0
frame_000358_fish_00.png,781,314,833,390,0.8909,92.61,0
frame_000358_fish_01.png,564,436,591,509,0.6085,95.27,0
frame_000358_fish_02.png,715,846,753,878,0.5804,91.72,0
frame_000358_fish_03.png,889,179,934,209,0.5624,84.97,0
frame_000358_fish_04.png,806,88,902,156,0.2727,82.65,0
frame_000359_fish_00.png,610,842,684,876,0.7629,93.76,0
frame_000359_fish_01.png,853,140,954,212,0.6186,84.11,0
frame_000359_fish_02.png,564,434,591,509,0.5162,95.35,0
frame_000359_fish_03.png,990,817,1060,863,0.4422,89.05,0
frame_000360_fish_00.png,968,771,1025,845,0.8899,91.71,0
frame_000360_fish_01.png,552,889,615,921,0.8680,92.36,0
frame_000360_fish_02.png,565,435,591,509,0.5261,95.10,0
frame_000361_fish_00.png,993,320,1052,426,0.8694,84.71,0
frame_000361_fish_01.png,555,826,576,882,0.7579,93.05,0
frame_000361_fish_02.png,565,437,591,510,0.5424,95.13,0
frame_000362_fish_00.png,1006,436,1079,514,0.8935,83.44,0
